Date,Product,Category,Region,Quantity,Sales($)
17-07-2025,Tablet,Mobile,North,2,989.82
17-07-2025,Mouse,Accessories,East,1,42.79
18-07-2025,Mouse,Accessories,Central,1,46.23
20-07-2025,Speaker,Audio,East,3,482.97
20-07-2025,Monitor,Computers,North,2,699.01
20-07-2025,Keyboard,Accessories,East,2,171.82
21-07-2025,Keyboard,Accessories,North,2,169.2
21-07-2025,Smartwatch,Wearables,North,5,1402.3
21-07-2025,Laptop,Computers,East,3,2495.06
22-07-2025,Monitor,Computers,Central,3,1145.01
23-07-2025,Monitor,Computers,North,7,2455.57
23-07-2025,Mouse,Accessories,Central,3,133.5
23-07-2025,Keyboard,Accessories,Central,4,338.72
23-07-2025,Laptop,Computers,West,3,2541.83
24-07-2025,Keyboard,Accessories,North,3,260.49
24-07-2025,Smartwatch,Wearables,East,1,248.8
24-07-2025,Monitor,Computers,North,3,1063.61
24-07-2025,Speaker,Audio,East,2,290.48
24-07-2025,Laptop,Computers,Central,6,5153.33
25-07-2025,Smartwatch,Wearables,West,4,883.52
25-07-2025,Keyboard,Accessories,South,4,386.4
25-07-2025,Smartwatch,Wearables,Central,2,535.01
25-07-2025,Keyboard,Accessories,Central,3,285.36
25-07-2025,Monitor,Computers,North,5,1990.3
26-07-2025,Mouse,Accessories,Central,3,135.46
26-07-2025,Mouse,Accessories,North,2,79.7
26-07-2025,Headphones,Accessories,South,4,571.44
27-07-2025,Keyboard,Accessories,West,3,236.95
28-07-2025,Webcam,Accessories,West,3,313.02
28-07-2025,Webcam,Accessories,West,5,412.64
28-07-2025,Smartwatch,Wearables,Central,1,281.04
28-07-2025,Smartphone,Mobile,South,1,576.97
29-07-2025,Laptop,Computers,East,2,1863.1
29-07-2025,Tablet,Mobile,East,5,2632
30-07-2025,Headphones,Accessories,West,1,126.76
30-07-2025,Speaker,Audio,East,1,141.34
30-07-2025,Mouse,Accessories,North,2,92.58
30-07-2025,Laptop,Computers,East,2,1778.84
31-07-2025,Mouse,Accessories,East,3,142.77
31-07-2025,Headphones,Accessories,East,3,367.3
31-07-2025,Keyboard,Accessories,East,3,260.55
31-07-2025,Mouse,Accessories,South,2,89.22
01-08-2025,Webcam,Accessories,East,4,356.86
01-08-2025,Smartwatch,Wearables,North,2,547.36
01-08-2025,Smartphone,Mobile,South,4,2419.54
01-08-2025,Tablet,Mobile,Central,6,2550.96
01-08-2025,Headphones,Accessories,North,3,400.94
02-08-2025,Smartwatch,Wearables,East,4,1038.46
02-08-2025,Webcam,Accessories,Central,3,302.81
02-08-2025,Smartphone,Mobile,North,1,640
02-08-2025,Headphones,Accessories,West,3,355.13
03-08-2025,Monitor,Computers,North,7,2606.59
04-08-2025,Keyboard,Accessories,South,2,170.98
04-08-2025,Speaker,Audio,Central,1,145.89
04-08-2025,Headphones,Accessories,South,4,491.33
04-08-2025,Headphones,Accessories,East,2,271.4
05-08-2025,Laptop,Computers,Central,4,3817.36
05-08-2025,Tablet,Mobile,South,4,1974.68
06-08-2025,Headphones,Accessories,West,3,378.19
07-08-2025,Tablet,Mobile,North,4,1916.64
07-08-2025,Keyboard,Accessories,North,5,376.2
08-08-2025,Smartwatch,Wearables,South,3,898.14
08-08-2025,Headphones,Accessories,South,1,139.83
09-08-2025,Webcam,Accessories,North,2,194.84
10-08-2025,Mouse,Accessories,West,2,81.72
10-08-2025,Speaker,Audio,West,1,139.66
10-08-2025,Headphones,Accessories,East,1,130.16
11-08-2025,Smartwatch,Wearables,Central,4,
11-08-2025,Monitor,Computers,Central,2,648.88
11-08-2025,Mouse,Accessories,South,3,133.2
12-08-2025,Mouse,Accessories,South,2,91.18
12-08-2025,Monitor,Computers,North,2,682.67
12-08-2025,Tablet,Mobile,Central,4,1904.2
12-08-2025,Webcam,Accessories,Central,3,242.83
12-08-2025,Laptop,Computers,West,1,837.68
12-08-2025,Laptop,Computers,East,2,1763.06
13-08-2025,Monitor,Computers,West,2,840.22
13-08-2025,Smartphone,Mobile,South,5,3168.58
14-08-2025,Keyboard,Accessories,North,3,259.79
14-08-2025,Tablet,Mobile,West,1,486.93
14-08-2025,Keyboard,Accessories,East,4,295.87
14-08-2025,Laptop,Computers,North,5,3764.95
15-08-2025,Smartwatch,Wearables,Central,2,
15-08-2025,Mouse,Accessories,Central,4,163.4
15-08-2025,Headphones,Accessories,Central,3,378.38
15-08-2025,Mouse,Accessories,North,4,150.11
15-08-2025,Smartwatch,Wearables,West,3,835.74
15-08-2025,Smartwatch,Wearables,South,1,278.49
15-08-2025,Keyboard,Accessories,Central,5,422.28
16-08-2025,Headphones,Accessories,East,4,559.4
16-08-2025,Mouse,Accessories,East,3,119.24
16-08-2025,Keyboard,Accessories,Central,2,143.28
16-08-2025,Speaker,Audio,East,3,459.7
17-08-2025,Webcam,Accessories,South,2,174.83
17-08-2025,Headphones,Accessories,West,1,140.5
18-08-2025,Webcam,Accessories,Central,1,103.02
18-08-2025,Headphones,Accessories,North,2,257.48
19-08-2025,Laptop,Computers,South,4,3317.65
19-08-2025,Mouse,Accessories,South,3,103.37
19-08-2025,Smartphone,Mobile,Central,5,3196.55
20-08-2025,Headphones,Accessories,East,4,423.39
20-08-2025,Mouse,Accessories,Central,3,116.59
20-08-2025,Webcam,Accessories,Central,2,216.52
20-08-2025,Tablet,Mobile,North,3,1631.04
21-08-2025,Smartwatch,Wearables,Central,3,814.1
21-08-2025,Webcam,Accessories,East,2,185.02
22-08-2025,Mouse,Accessories,West,5,203.68
22-08-2025,Smartphone,Mobile,North,1,622.49
22-08-2025,Smartwatch,Wearables,West,2,533.48
22-08-2025,Smartwatch,Wearables,West,3,851.86
23-08-2025,Tablet,Mobile,Central,1,541.8
23-08-2025,Smartwatch,Wearables,West,4,1160.12
23-08-2025,Smartphone,Mobile,North,2,1341.24
24-08-2025,Keyboard,Accessories,North,1,93.19
25-08-2025,Smartwatch,Wearables,North,3,
25-08-2025,Headphones,Accessories,West,3,414.36
25-08-2025,Mouse,Accessories,Central,1,38.64
26-08-2025,Smartwatch,Wearables,South,5,1299.06
26-08-2025,Smartphone,Mobile,West,2,1065.37
26-08-2025,Speaker,Audio,East,3,430.46
26-08-2025,Smartwatch,Wearables,Central,2,506.39
26-08-2025,Keyboard,Accessories,North,1,70.24
27-08-2025,Mouse,Accessories,North,2,75.21
27-08-2025,Webcam,Accessories,South,1,96.98
27-08-2025,Smartphone,Mobile,East,3,1859
27-08-2025,Webcam,Accessories,East,3,312.87
27-08-2025,Smartwatch,Wearables,East,3,763.83
27-08-2025,Monitor,Computers,West,2,748.21
27-08-2025,Headphones,Accessories,East,4,410.05
27-08-2025,Smartphone,Mobile,North,2,1307.09
28-08-2025,Keyboard,Accessories,Central,3,274.95
29-08-2025,Smartphone,Mobile,Central,3,1800.96
29-08-2025,Headphones,Accessories,North,3,319.87
29-08-2025,Smartphone,Mobile,West,4,2707.01
30-08-2025,Speaker,Audio,South,3,410.73
30-08-2025,Keyboard,Accessories,South,3,208.63
30-08-2025,Speaker,Audio,East,6,863.14
30-08-2025,Tablet,Mobile,West,5,2290.92
30-08-2025,Headphones,Accessories,South,4,496.15
30-08-2025,Speaker,Audio,Central,2,351.3
31-08-2025,Keyboard,Accessories,East,3,229.06
31-08-2025,Smartphone,Mobile,North,4,2451
31-08-2025,Monitor,Computers,East,2,725.99
01-09-2025,Tablet,Mobile,South,5,2732.4
01-09-2025,Laptop,Computers,East,4,4016.48
01-09-2025,Headphones,Accessories,Central,4,505.79
01-09-2025,Mouse,Accessories,North,4,194.56
02-09-2025,Keyboard,Accessories,West,4,314.72
03-09-2025,Keyboard,Accessories,South,4,449.88
03-09-2025,Webcam,Accessories,South,4,496.52
03-09-2025,Monitor,Computers,North,2,848.12
04-09-2025,Webcam,Accessories,East,4,408.82
04-09-2025,Keyboard,Accessories,North,1,107.98
04-09-2025,Monitor,Computers,West,2,843.32
05-09-2025,Headphones,Accessories,East,1,130.36
06-09-2025,Keyboard,Accessories,Central,2,217.3
06-09-2025,Headphones,Accessories,Central,2,292.6
06-09-2025,Monitor,Computers,Central,4,1783.98
06-09-2025,Mouse,Accessories,West,5,263.95
06-09-2025,Speaker,Audio,South,4,
08-09-2025,Speaker,Audio,Central,1,187.43
09-09-2025,Mouse,Accessories,Central,6,338.82
09-09-2025,Smartwatch,Wearables,East,2,696.86
10-09-2025,Laptop,Computers,West,1,
11-09-2025,Smartphone,Mobile,North,2,1417.41
11-09-2025,Monitor,Computers,South,3,1164.32
11-09-2025,Smartwatch,Wearables,Central,3,980.37
11-09-2025,Keyboard,Accessories,South,6,539.47
12-09-2025,Speaker,Audio,North,1,153.98
12-09-2025,Speaker,Audio,West,1,169.93
13-09-2025,Keyboard,Accessories,West,4,392.16
14-09-2025,Speaker,Audio,West,3,542.35
14-09-2025,Laptop,Computers,Central,3,3405.42
14-09-2025,Tablet,Mobile,North,3,1737.12
15-09-2025,Mouse,Accessories,West,2,96.18
16-09-2025,Keyboard,Accessories,East,3,270.74
16-09-2025,Tablet,Mobile,North,6,2729.76
16-09-2025,Monitor,Computers,South,4,1828.04
16-09-2025,Monitor,Computers,West,5,2407.65
16-09-2025,Speaker,Audio,South,2,370.02
17-09-2025,Headphones,Accessories,North,2,300.36
17-09-2025,Mouse,Accessories,South,4,210.64
18-09-2025,Smartphone,Mobile,East,2,1490.89
18-09-2025,Headphones,Accessories,South,5,760.6
18-09-2025,Keyboard,Accessories,Central,3,311.68
19-09-2025,Keyboard,Accessories,South,3,271.15
19-09-2025,Mouse,Accessories,South,3,131.44
20-09-2025,Speaker,Audio,West,5,811.8
20-09-2025,Webcam,Accessories,North,4,375.6
21-09-2025,Webcam,Accessories,South,5,558.7
22-09-2025,Smartwatch,Wearables,West,4,1192.61
24-09-2025,Tablet,Mobile,North,3,1880.4
24-09-2025,Webcam,Accessories,East,4,506.6
24-09-2025,Monitor,Computers,Central,4,1520.04
24-09-2025,Keyboard,Accessories,West,7,740.67
25-09-2025,Mouse,Accessories,West,4,198.76
25-09-2025,Smartphone,Mobile,East,6,3796.94
25-09-2025,Keyboard,Accessories,North,2,195.54
26-09-2025,Smartphone,Mobile,South,5,3525.21
26-09-2025,Tablet,Mobile,Central,1,598.42
26-09-2025,Webcam,Accessories,South,4,472.38
26-09-2025,Monitor,Computers,North,6,2582.04
26-09-2025,Keyboard,Accessories,East,4,422.6
27-09-2025,Keyboard,Accessories,South,3,296.66
27-09-2025,Monitor,Computers,Central,4,1467.68
27-09-2025,Smartwatch,Wearables,East,5,1737.5
28-09-2025,Tablet,Mobile,South,3,1883.94
28-09-2025,Webcam,Accessories,West,7,757.79
29-09-2025,Smartwatch,Wearables,Central,4,1326.84
29-09-2025,Tablet,Mobile,East,3,1497.17
29-09-2025,Tablet,Mobile,Central,4,2458.2
29-09-2025,Speaker,Audio,West,4,659.7
29-09-2025,Webcam,Accessories,North,6,666.18
29-09-2025,Smartwatch,Wearables,North,4,1216.96
30-09-2025,Keyboard,Accessories,West,6,473.66
30-09-2025,Webcam,Accessories,South,3,305.76
30-09-2025,Keyboard,Accessories,East,6,533.04
30-09-2025,Webcam,Accessories,North,4,383.14
30-09-2025,Mouse,Accessories,South,3,149.97
01-10-2025,Monitor,Computers,East,1,492.06
01-10-2025,Smartwatch,Wearables,Central,6,1482.62
02-10-2025,Headphones,Accessories,South,4,547.88
02-10-2025,Keyboard,Accessories,West,3,255.94
02-10-2025,Webcam,Accessories,South,2,222.92
02-10-2025,Monitor,Computers,North,5,2267.05
03-10-2025,Headphones,Accessories,North,3,
03-10-2025,Smartwatch,Wearables,South,8,2403.73
03-10-2025,Headphones,Accessories,Central,2,307.4
03-10-2025,Speaker,Audio,West,2,353.72
04-10-2025,Smartphone,Mobile,East,5,3287.66
04-10-2025,Laptop,Computers,South,3,2636.77
04-10-2025,Mouse,Accessories,Central,1,51.11
05-10-2025,Speaker,Audio,West,3,566.73
06-10-2025,Tablet,Mobile,Central,4,2383.32
06-10-2025,Headphones,Accessories,East,4,502.59
06-10-2025,Monitor,Computers,North,2,729.93
06-10-2025,Webcam,Accessories,North,3,282.55
07-10-2025,Smartphone,Mobile,North,3,2240.61
07-10-2025,Smartphone,Mobile,West,5,3905.21
08-10-2025,Webcam,Accessories,East,6,757.2
09-10-2025,Speaker,Audio,North,3,573.96
09-10-2025,Monitor,Computers,West,3,1266.99
09-10-2025,Webcam,Accessories,West,1,119.44
09-10-2025,Monitor,Computers,South,3,1271.56
10-10-2025,Laptop,Computers,North,3,3083.7
11-10-2025,Tablet,Mobile,South,4,
11-10-2025,Headphones,Accessories,North,3,441.45
11-10-2025,Tablet,Mobile,South,4,2417.28
12-10-2025,Headphones,Accessories,South,5,765.61
12-10-2025,Headphones,Accessories,East,3,392.57
14-10-2025,Webcam,Accessories,East,2,232.16
14-10-2025,Smartphone,Mobile,East,2,1415.1
14-10-2025,Monitor,Computers,West,5,2088.18
14-10-2025,Webcam,Accessories,Central,2,189.99
14-10-2025,Monitor,Computers,North,1,356.78
14-10-2025,Mouse,Accessories,South,4,200.8
15-10-2025,Laptop,Computers,Central,2,1812.82
15-10-2025,Keyboard,Accessories,East,3,288.48
15-10-2025,Speaker,Audio,Central,4,686.23
16-10-2025,Mouse,Accessories,South,7,310.09
16-10-2025,Webcam,Accessories,West,5,555.55
16-10-2025,Laptop,Computers,South,3,2896.62
16-10-2025,Headphones,Accessories,North,4,660.88
17-10-2025,Speaker,Audio,West,3,573.79
17-10-2025,Mouse,Accessories,Central,3,139
17-10-2025,Webcam,Accessories,West,4,448.45
18-10-2025,Tablet,Mobile,East,2,1107.99
18-10-2025,Mouse,Accessories,Central,3,139.54
18-10-2025,Mouse,Accessories,Central,2,81.14
19-10-2025,Monitor,Computers,North,4,1494.14
20-10-2025,Headphones,Accessories,South,6,799.09
20-10-2025,Headphones,Accessories,Central,1,156.67
20-10-2025,Speaker,Audio,South,6,1171.06
20-10-2025,Speaker,Audio,North,4,726.48
21-10-2025,Tablet,Mobile,South,4,2255.04
21-10-2025,Smartwatch,Wearables,Central,4,1171.46
21-10-2025,Mouse,Accessories,West,1,53.57
21-10-2025,Monitor,Computers,Central,6,2654.22
21-10-2025,Smartphone,Mobile,West,4,2514.16
22-10-2025,Keyboard,Accessories,Central,4,331.81
22-10-2025,Speaker,Audio,South,3,547.11
22-10-2025,Tablet,Mobile,West,5,2660.59
22-10-2025,Headphones,Accessories,North,8,1064.59
22-10-2025,Headphones,Accessories,North,4,554.69
23-10-2025,Webcam,Accessories,East,4,394.3
23-10-2025,Tablet,Mobile,West,4,2180.33
24-10-2025,Smartphone,Mobile,East,3,2154.4
25-10-2025,Tablet,Mobile,South,3,1511.65
25-10-2025,Smartphone,Mobile,North,2,1434.96
26-10-2025,Smartwatch,Wearables,West,1,293.46
26-10-2025,Smartphone,Mobile,South,5,3816.9
26-10-2025,Speaker,Audio,South,2,416.88
27-10-2025,Webcam,Accessories,North,4,371.01
27-10-2025,Mouse,Accessories,North,5,234.6
27-10-2025,Tablet,Mobile,West,4,1997.91
28-10-2025,Monitor,Computers,North,4,1720.16
28-10-2025,Keyboard,Accessories,North,4,355.64
29-10-2025,Speaker,Audio,West,4,809
29-10-2025,Tablet,Mobile,West,3,1841.13
29-10-2025,Smartwatch,Wearables,South,4,1169.68
29-10-2025,Smartphone,Mobile,West,2,1486.7
30-10-2025,Smartphone,Mobile,West,1,761.18
30-10-2025,Smartphone,Mobile,West,5,3118.16
30-10-2025,Speaker,Audio,West,4,787.97
31-10-2025,Mouse,Accessories,West,6,316.98
31-10-2025,Laptop,Computers,West,1,1031.61
31-10-2025,Monitor,Computers,East,4,1895.02
01-11-2025,Keyboard,Accessories,North,5,533.6
01-11-2025,Monitor,Computers,West,5,3360.35
01-11-2025,Smartphone,Mobile,West,6,5221.3
01-11-2025,Laptop,Computers,East,3,4359.54
01-11-2025,Tablet,Mobile,East,5,3710.75
01-11-2025,Laptop,Computers,East,7,8529.3
01-11-2025,Laptop,Computers,East,8,10217.21
02-11-2025,Laptop,Computers,Central,3,4558.89
02-11-2025,Tablet,Mobile,West,3,2246.09
03-11-2025,Laptop,Computers,South,5,6901.35
03-11-2025,Laptop,Computers,East,4,5619.52
03-11-2025,Monitor,Computers,Central,4,2162.16
04-11-2025,Smartwatch,Wearables,South,5,1815.34
04-11-2025,Webcam,Accessories,North,5,723.28
04-11-2025,Headphones,Accessories,North,1,202.02
04-11-2025,Keyboard,Accessories,Central,1,118.75
04-11-2025,Laptop,Computers,South,3,4152.41
05-11-2025,Headphones,Accessories,South,1,200.35
05-11-2025,Monitor,Computers,South,7,3981.49
05-11-2025,Smartphone,Mobile,Central,5,5090.13
05-11-2025,Smartphone,Mobile,South,6,6078.82
06-11-2025,Smartphone,Mobile,East,5,5291.45
08-11-2025,Headphones,Accessories,South,5,806.48
08-11-2025,Keyboard,Accessories,North,7,1034.18
08-11-2025,Tablet,Mobile,East,8,5654.52
08-11-2025,Speaker,Audio,West,5,1372.5
09-11-2025,Keyboard,Accessories,North,4,477.06
09-11-2025,Monitor,Computers,West,8,4086.91
10-11-2025,Smartphone,Mobile,West,1,1078.71
10-11-2025,Laptop,Computers,South,1,1520.22
11-11-2025,Speaker,Audio,Central,7,1850.52
11-11-2025,Headphones,Accessories,West,6,1239.52
11-11-2025,Tablet,Mobile,South,7,5534.06
11-11-2025,Keyboard,Accessories,West,6,903.48
11-11-2025,Monitor,Computers,North,5,3047.4
12-11-2025,Mouse,Accessories,South,1,75.51
12-11-2025,Webcam,Accessories,East,2,334.1
12-11-2025,Speaker,Audio,South,5,1122.89
13-11-2025,Speaker,Audio,Central,6,1499.88
13-11-2025,Tablet,Mobile,West,2,1695.88
14-11-2025,Laptop,Computers,North,4,5287.75
15-11-2025,Smartphone,Mobile,West,5,4329.52
15-11-2025,Laptop,Computers,East,4,5758.2
15-11-2025,Smartwatch,Wearables,North,3,1305.48
16-11-2025,Laptop,Computers,South,5,5992.84
16-11-2025,Mouse,Accessories,West,5,314.5
17-11-2025,Smartphone,Mobile,West,4,4051.6
18-11-2025,Monitor,Computers,North,4,2512.94
18-11-2025,Smartwatch,Wearables,Central,6,2112.48
18-11-2025,Webcam,Accessories,South,3,403.13
18-11-2025,Tablet,Mobile,Central,3,2217.54
18-11-2025,Tablet,Mobile,West,6,4741.68
20-11-2025,Tablet,Mobile,South,4,2536.32
20-11-2025,Laptop,Computers,East,7,8006.68
20-11-2025,Tablet,Mobile,East,2,1623.62
21-11-2025,Tablet,Mobile,West,3,2534.88
21-11-2025,Keyboard,Accessories,West,4,497.83
21-11-2025,Mouse,Accessories,Central,3,188.07
21-11-2025,Tablet,Mobile,South,6,4223.83
21-11-2025,Smartphone,Mobile,Central,5,4316.26
22-11-2025,Smartwatch,Wearables,North,7,3100.3
22-11-2025,Monitor,Computers,East,6,
22-11-2025,Tablet,Mobile,Central,8,6575.12
23-11-2025,Laptop,Computers,Central,5,7030.85
24-11-2025,Laptop,Computers,Central,7,8963.51
24-11-2025,Headphones,Accessories,West,3,692.04
24-11-2025,Tablet,Mobile,East,4,3447.04
24-11-2025,Tablet,Mobile,East,7,5678.5
24-11-2025,Monitor,Computers,North,4,2218
25-11-2025,Smartphone,Mobile,South,3,2646.12
25-11-2025,Keyboard,Accessories,North,7,950.81
26-11-2025,Headphones,Accessories,South,9,1454.4
27-11-2025,Headphones,Accessories,Central,4,706.18
28-11-2025,Smartphone,Mobile,North,6,4770.96
29-11-2025,Tablet,Mobile,Central,4,3067.88
29-11-2025,Mouse,Accessories,Central,6,389.23
30-11-2025,Laptop,Computers,West,6,8351.76
01-12-2025,Smartwatch,Wearables,North,7,2606.58
01-12-2025,Webcam,Accessories,West,5,840.85
01-12-2025,Smartwatch,Wearables,Central,7,2884.83
02-12-2025,Monitor,Computers,South,10,6221.2
02-12-2025,Headphones,Accessories,Central,5,1046.45
03-12-2025,Webcam,Accessories,East,4,603.16
03-12-2025,Keyboard,Accessories,North,4,499.72
03-12-2025,Smartwatch,Wearables,North,7,2615.09
04-12-2025,Webcam,Accessories,Central,3,448.71
04-12-2025,Keyboard,Accessories,South,3,398.3
04-12-2025,Webcam,Accessories,Central,4,653.04
05-12-2025,Smartphone,Mobile,East,5,4178.96
06-12-2025,Tablet,Mobile,North,3,2322.48
06-12-2025,Keyboard,Accessories,North,3,420.26
06-12-2025,Mouse,Accessories,West,3,199.13
07-12-2025,Keyboard,Accessories,West,4,436.22
07-12-2025,Webcam,Accessories,South,5,718.39
08-12-2025,Speaker,Audio,South,2,557.9
08-12-2025,Speaker,Audio,North,3,695.44
09-12-2025,Monitor,Computers,West,6,3637.32
09-12-2025,Smartphone,Mobile,West,3,2570.71
11-12-2025,Laptop,Computers,North,5,5917.66
11-12-2025,Mouse,Accessories,South,4,214.18
11-12-2025,Monitor,Computers,Central,2,1054.18
11-12-2025,Headphones,Accessories,South,3,603.94
12-12-2025,Tablet,Mobile,North,2,1195.42
12-12-2025,Tablet,Mobile,West,3,2480.34
12-12-2025,Webcam,Accessories,South,1,168.39
12-12-2025,Tablet,Mobile,East,3,2015.24
12-12-2025,Keyboard,Accessories,West,7,942.23
12-12-2025,Speaker,Audio,Central,6,1644.54
13-12-2025,Speaker,Audio,West,9,2244.12
13-12-2025,Smartwatch,Wearables,East,6,2028.82
13-12-2025,Speaker,Audio,West,9,2244.12
14-12-2025,Mouse,Accessories,West,5,333.45
14-12-2025,Speaker,Audio,South,5,1243.35
15-12-2025,Keyboard,Accessories,South,7,894.42
15-12-2025,Headphones,Accessories,North,4,845.72
15-12-2025,Laptop,Computers,South,5,7344.7
15-12-2025,Headphones,Accessories,South,7,1523.06
16-12-2025,Smartphone,Mobile,North,5,5447.05
16-12-2025,Mouse,Accessories,North,6,419.28
16-12-2025,Webcam,Accessories,East,9,1267
17-12-2025,Mouse,Accessories,South,7,502.39
17-12-2025,Keyboard,Accessories,West,3,377.54
18-12-2025,Headphones,Accessories,Central,7,1273.05
18-12-2025,Mouse,Accessories,South,10,731.4
18-12-2025,Webcam,Accessories,South,5,796.85
18-12-2025,Mouse,Accessories,West,10,680.9
18-12-2025,Tablet,Mobile,West,5,3544.25
19-12-2025,Monitor,Computers,North,5,3191.55
19-12-2025,Headphones,Accessories,North,4,805.36
19-12-2025,Smartwatch,Wearables,South,7,2894.99
19-12-2025,Smartphone,Mobile,East,6,5938.77
19-12-2025,Speaker,Audio,South,6,1221.7
20-12-2025,Tablet,Mobile,North,5,3707.45
20-12-2025,Speaker,Audio,South,9,
23-12-2025,Webcam,Accessories,West,4,600.2
24-12-2025,Mouse,Accessories,West,4,221.09
24-12-2025,Laptop,Computers,South,4,5940.32
26-12-2025,Mouse,Accessories,North,3,178.37
27-12-2025,Webcam,Accessories,North,5,757.98
27-12-2025,Monitor,Computers,South,3,1805.55
